fips,state,pop_2019,date,total_doses_state_level,cum_deaths,confirmed,1st_dose,2nd_dose,est_booster_doses
34.0,New Jersey,8882190.0,2020-12-25,36500.0,18595.0,502069.0,36500.0,0.0,0.0
36.0,New York,19453561.0,2020-12-25,89000.0,36978.0,912885.0,89000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-25,24500.0,6360.0,494511.0,24500.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-25,13017.0,1264.0,91221.0,13017.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-25,53769.0,12619.0,653650.0,53769.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-25,2253.0,2328.0,272705.0,2253.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-25,18409.0,1415.0,106821.0,18409.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-25,57602.0,14902.0,605569.0,57602.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-25,7072.0,1845.0,82066.0,7072.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-25,12910.0,1430.0,96546.0,12910.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-25,63445.0,6431.0,546497.0,63445.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-25,126411.0,27051.0,1664941.0,126411.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-25,14822.0,878.0,200431.0,14822.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-25,8057.0,120.0,6781.0,8057.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-25,37712.0,4820.0,327993.0,37712.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-25,48708.0,3184.0,233093.0,48708.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-25,28623.0,1247.0,78836.0,28623.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-25,36290.0,5025.0,505345.0,36290.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-25,2865.0,373.0,42664.0,2865.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-26,5181.0,4685.0,343458.0,5181.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-26,11845.0,200.0,45497.0,11845.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-26,4000.0,3441.0,213969.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-26,63233.0,4592.0,323619.0,63233.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-26,7761.0,5791.0,172743.0,7761.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-26,7852.0,1017.0,54473.0,7852.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-26,116015.0,21135.0,1264588.0,116015.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-26,26010.0,10685.0,628788.0,26010.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-26,9673.0,1354.0,135787.0,9673.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-26,11192.0,2534.0,255562.0,11192.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-26,32766.0,7272.0,296499.0,32766.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-26,17067.0,319.0,21547.0,17067.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-26,18789.0,5680.0,265440.0,18789.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-26,62361.0,12008.0,348445.0,62361.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-26,54162.0,12566.0,495293.0,54162.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-26,2999.0,5166.0,406545.0,2999.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-26,13196.0,4565.0,205023.0,13196.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-26,23000.0,5151.0,393256.0,23000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-26,3000.0,919.0,79433.0,3000.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-26,8958.0,1559.0,161337.0,8958.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-26,36500.0,18613.0,506724.0,36500.0,0.0,0.0
36.0,New York,19453561.0,2020-12-26,89000.0,37108.0,924014.0,89000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-26,24500.0,6526.0,513930.0,24500.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-26,13037.0,1264.0,91354.0,13037.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-26,61458.0,12801.0,664668.0,61458.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-26,29725.0,2357.0,276680.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-26,18420.0,1422.0,108326.0,18420.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-26,67809.0,14926.0,612851.0,67809.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-26,7072.0,1856.0,82066.0,7072.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-26,13710.0,1446.0,96963.0,13710.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-26,64161.0,6443.0,560892.0,64161.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-26,131748.0,27075.0,1670355.0,131748.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-26,16924.0,881.0,202917.0,16924.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-26,8229.0,121.0,6966.0,8229.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-26,38172.0,4840.0,329577.0,38172.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-26,55108.0,3184.0,236719.0,55108.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-26,28626.0,1253.0,80177.0,28626.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-26,39036.0,5029.0,506022.0,39036.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-26,2865.0,373.0,43146.0,2865.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-27,5181.0,4691.0,345628.0,5181.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-27,12202.0,200.0,45800.0,12202.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-27,4000.0,3482.0,214877.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-27,65282.0,4610.0,325018.0,65282.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-27,7761.0,5791.0,172743.0,7761.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-27,7858.0,1032.0,55057.0,7858.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-27,128920.0,21212.0,1271979.0,128920.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-27,26010.0,10689.0,632299.0,26010.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-27,10099.0,1354.0,136215.0,10099.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-27,11192.0,2555.0,257062.0,11192.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-27,32766.0,7291.0,299722.0,32766.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-27,17180.0,323.0,21880.0,17180.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-27,19818.0,5712.0,267198.0,19818.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-27,63661.0,12108.0,351573.0,63661.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-27,57227.0,12566.0,495293.0,57227.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-27,2999.0,5206.0,409061.0,2999.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-27,13196.0,4606.0,206388.0,13196.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-27,23000.0,5152.0,394899.0,23000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-27,3000.0,924.0,79780.0,3000.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-27,8958.0,1559.0,161974.0,8958.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-27,36500.0,18630.0,509765.0,36500.0,0.0,0.0
36.0,New York,19453561.0,2020-12-27,89000.0,37233.0,932022.0,89000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-27,24500.0,6549.0,516828.0,24500.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-27,13048.0,1266.0,91464.0,13048.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-27,66025.0,12976.0,670525.0,66025.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-27,29725.0,2370.0,279325.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-27,20271.0,1427.0,109725.0,20271.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-27,71305.0,15044.0,617935.0,71305.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-27,7072.0,1869.0,82066.0,7072.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-27,14799.0,1446.0,97390.0,14799.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-27,68702.0,6512.0,564080.0,68702.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-27,139747.0,27130.0,1699194.0,139747.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-27,16992.0,883.0,203513.0,16992.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-27,9139.0,127.0,7029.0,9139.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-27,41660.0,4854.0,333576.0,41660.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-27,59814.0,3184.0,236719.0,59814.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-27,29675.0,1254.0,80710.0,29675.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-27,40730.0,5039.0,508580.0,40730.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-27,2865.0,373.0,43200.0,2865.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-28,20354.0,4712.0,347897.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-28,12202.0,200.0,45930.0,12202.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-28,4000.0,3537.0,216528.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-28,65282.0,4631.0,326668.0,65282.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-28,36276.0,5904.0,181200.0,36276.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-28,8834.0,1041.0,55488.0,8834.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-28,132635.0,21308.0,1280177.0,132635.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-28,52242.0,10696.0,636240.0,52242.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-28,10459.0,1377.0,137010.0,10459.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-28,11192.0,2563.0,258516.0,11192.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-28,32766.0,7336.0,300539.0,32766.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-28,17180.0,326.0,22319.0,17180.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-28,20812.0,5740.0,269183.0,20812.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-28,71387.0,12156.0,355758.0,71387.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-28,58997.0,12627.0,498703.0,58997.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-28,2999.0,5219.0,410138.0,2999.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-28,13196.0,4634.0,208089.0,13196.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-28,23000.0,5158.0,397185.0,23000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-28,3000.0,927.0,79999.0,3000.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-28,21419.0,1587.0,162849.0,21419.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-28,36500.0,18651.0,513429.0,36500.0,0.0,0.0
36.0,New York,19453561.0,2020-12-28,140000.0,37364.0,940290.0,140000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-28,63571.0,6561.0,520716.0,63571.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-28,14818.0,1270.0,91557.0,14818.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-28,86072.0,13158.0,675044.0,86072.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-28,29725.0,2383.0,282803.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-28,21616.0,1433.0,110545.0,21616.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-28,74388.0,15134.0,621620.0,74388.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-28,11935.0,1883.0,85602.0,11935.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-28,15830.0,1446.0,97657.0,15830.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-28,70171.0,6588.0,567792.0,70171.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-28,146988.0,27205.0,1707818.0,146988.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-28,17543.0,886.0,204757.0,17543.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-28,9930.0,129.0,7120.0,9930.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-28,44976.0,4861.0,336175.0,44976.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-28,69099.0,3195.0,238672.0,69099.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-28,30737.0,1263.0,81436.0,30737.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-28,47157.0,5060.0,510137.0,47157.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-28,3033.0,405.0,43704.0,3033.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-29,20354.0,4737.0,351804.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-29,11127.0,201.0,46123.0,11127.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-29,4000.0,3603.0,219246.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-29,73867.0,4687.0,328408.0,73867.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-29,36276.0,5924.0,181967.0,36276.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-29,10343.0,1047.0,56189.0,10343.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-29,156803.0,21409.0,1292252.0,156803.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-29,61870.0,10779.0,645690.0,61870.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-29,11729.0,1393.0,138524.0,11729.0,0.0,0.0
18.0,Indiana,6732219.0,2020-12-29,75842.0,9216.0,500282.0,75842.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-29,28938.0,2594.0,261491.0,28938.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-29,37969.0,7397.0,304485.0,37969.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-29,19634.0,333.0,22909.0,19634.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-29,28615.0,5803.0,271061.0,28615.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-29,78643.0,12216.0,359899.0,78643.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-29,74140.0,12838.0,502647.0,74140.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-29,38014.0,5255.0,411110.0,38014.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-29,13196.0,4719.0,210032.0,13196.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-29,66000.0,5258.0,401494.0,66000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-29,3000.0,939.0,80426.0,3000.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-29,24129.0,1603.0,163781.0,21419.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-29,36500.0,18777.0,517845.0,36500.0,0.0,0.0
36.0,New York,19453561.0,2020-12-29,140000.0,37505.0,950473.0,140000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-29,63571.0,6574.0,524279.0,63571.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-29,16876.0,1276.0,91828.0,16876.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-29,107140.0,13321.0,682570.0,107140.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-29,29725.0,2405.0,284018.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-29,27876.0,1449.0,111227.0,27876.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-29,82790.0,15422.0,630681.0,86851.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-29,12869.0,1900.0,86789.0,12869.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-29,18960.0,1446.0,98158.0,18960.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-29,79282.0,6710.0,572589.0,79282.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-29,163700.0,27436.0,1732971.0,163700.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-29,20417.0,895.0,206798.0,20417.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-29,11157.0,130.0,7202.0,11157.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-29,47052.0,4920.0,340297.0,47052.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-29,81332.0,3369.0,240846.0,81332.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-29,34474.0,1284.0,82773.0,34474.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-29,47157.0,5152.0,513056.0,47157.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-29,4832.0,405.0,43923.0,4832.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-30,20354.0,4774.0,356820.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-30,13772.0,203.0,46504.0,13772.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-30,4000.0,3637.0,222430.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-30,82342.0,4750.0,330859.0,82342.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-30,36276.0,5964.0,183663.0,36276.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-30,11960.0,1055.0,56596.0,11960.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-30,187896.0,21546.0,1306123.0,187896.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-30,76742.0,10846.0,654743.0,76742.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-30,13686.0,1403.0,139864.0,13686.0,0.0,0.0
18.0,Indiana,6732219.0,2020-12-30,75842.0,9314.0,505017.0,75842.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-30,34376.0,2623.0,265261.0,34376.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-30,37969.0,7448.0,311229.0,37969.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-30,23527.0,334.0,23499.0,23527.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-30,36669.0,5848.0,273689.0,36669.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-30,78643.0,12336.0,366717.0,78643.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-30,86626.0,12889.0,507351.0,86626.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-30,44638.0,5321.0,413107.0,44638.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-30,20033.0,4747.0,213055.0,20033.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-30,66000.0,5342.0,405631.0,66000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-30,16990.0,950.0,81300.0,16990.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-30,27455.0,1611.0,165297.0,21419.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-30,62901.0,18952.0,523295.0,62901.0,0.0,0.0
36.0,New York,19453561.0,2020-12-30,200000.0,37658.0,963390.0,200000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-30,63571.0,6729.0,532830.0,63571.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-30,20578.0,1282.0,92203.0,20578.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-30,140329.0,13469.0,690748.0,140329.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-30,29725.0,2453.0,287292.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-30,34714.0,1468.0,112260.0,34714.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-30,102934.0,15742.0,640180.0,102934.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-30,17020.0,1911.0,87949.0,17020.0,0.0,0.0
45.0,South Carolina,5148714.0,2020-12-30,35158.0,5249.0,303475.0,35158.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-30,18483.0,1464.0,98720.0,21144.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-30,79282.0,6810.0,580809.0,79282.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-30,205463.0,27741.0,1754975.0,205463.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-30,23970.0,911.0,208655.0,23970.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-30,11157.0,134.0,7276.0,11157.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-30,54295.0,4984.0,344345.0,54295.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-30,93311.0,3420.0,242330.0,93311.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-30,44885.0,1318.0,84225.0,44885.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-30,47157.0,5192.0,516226.0,47157.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-30,5466.0,405.0,44133.0,5466.0,0.0,0.0
1.0,Alabama,4903185.0,2020-12-31,20354.0,4827.0,361226.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2020-12-31,13772.0,206.0,47014.0,13772.0,0.0,0.0
5.0,Arkansas,3017804.0,2020-12-31,4000.0,3676.0,225138.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2020-12-31,94297.0,4814.0,334097.0,94297.0,0.0,0.0
9.0,Connecticut,3565287.0,2020-12-31,54727.0,5995.0,185708.0,54727.0,0.0,0.0
10.0,Delaware,973764.0,2020-12-31,13691.0,1061.0,57456.0,13691.0,0.0,0.0
12.0,Florida,21477737.0,2020-12-31,230777.0,21673.0,1323315.0,230777.0,0.0,0.0
13.0,Georgia,10617423.0,2020-12-31,76742.0,10934.0,666452.0,76742.0,0.0,0.0
15.0,Hawaii,1415872.0,2020-12-31,25000.0,288.0,22007.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2020-12-31,15780.0,1436.0,141077.0,15780.0,0.0,0.0
18.0,Indiana,6732219.0,2020-12-31,75842.0,9390.0,511485.0,75842.0,0.0,0.0
21.0,Kentucky,4467673.0,2020-12-31,34376.0,2623.0,265261.0,34376.0,0.0,0.0
22.0,Louisiana,4648794.0,2020-12-31,37969.0,7488.0,315275.0,37969.0,0.0,0.0
23.0,Maine,1344212.0,2020-12-31,27122.0,347.0,24201.0,27122.0,0.0,0.0
24.0,Maryland,6045680.0,2020-12-31,47012.0,5895.0,276662.0,47012.0,0.0,0.0
25.0,Massachusetts,6892503.0,2020-12-31,78643.0,12421.0,373947.0,78643.0,0.0,0.0
26.0,Michigan,9986857.0,2020-12-31,106744.0,12889.0,507351.0,106744.0,0.0,0.0
27.0,Minnesota,5639632.0,2020-12-31,44638.0,5382.0,415302.0,44638.0,0.0,0.0
28.0,Mississippi,2976149.0,2020-12-31,20033.0,4787.0,215811.0,20033.0,0.0,0.0
29.0,Missouri,6137428.0,2020-12-31,66000.0,5372.0,410717.0,66000.0,0.0,0.0
30.0,Montana,1068778.0,2020-12-31,16990.0,961.0,81555.0,16990.0,0.0,0.0
31.0,Nebraska,1934408.0,2020-12-31,30492.0,1651.0,166798.0,21419.0,0.0,0.0
34.0,New Jersey,8882190.0,2020-12-31,72657.0,19042.0,529027.0,72657.0,0.0,0.0
36.0,New York,19453561.0,2020-12-31,200000.0,37799.0,978783.0,200000.0,0.0,0.0
37.0,North Carolina,10488084.0,2020-12-31,63571.0,6748.0,539545.0,63571.0,0.0,0.0
38.0,North Dakota,762062.0,2020-12-31,21951.0,1299.0,92495.0,21951.0,0.0,0.0
39.0,Ohio,11689100.0,2020-12-31,158372.0,13621.0,700380.0,158372.0,0.0,0.0
40.0,Oklahoma,3956971.0,2020-12-31,29725.0,2489.0,291209.0,29725.0,0.0,0.0
41.0,Oregon,4217737.0,2020-12-31,41985.0,1477.0,113909.0,41983.0,0.0,0.0
42.0,Pennsylvania,12801989.0,2020-12-31,120821.0,16030.0,648574.0,120821.0,0.0,0.0
44.0,Rhode Island,1059361.0,2020-12-31,17020.0,1930.0,87949.0,17020.0,0.0,0.0
45.0,South Carolina,5148714.0,2020-12-31,39100.0,5296.0,307507.0,39100.0,0.0,0.0
46.0,South Dakota,884659.0,2020-12-31,21144.0,1488.0,99164.0,21144.0,0.0,0.0
47.0,Tennessee,6829174.0,2020-12-31,79282.0,6907.0,586802.0,79282.0,0.0,0.0
48.0,Texas,28995881.0,2020-12-31,282515.0,28066.0,1772784.0,282515.0,0.0,0.0
49.0,Utah,3205958.0,2020-12-31,30200.0,919.0,212017.0,30200.0,0.0,0.0
50.0,Vermont,623989.0,2020-12-31,11157.0,136.0,7412.0,11157.0,0.0,0.0
51.0,Virginia,8535519.0,2020-12-31,64882.0,5032.0,349584.0,64882.0,0.0,0.0
53.0,Washington,7614893.0,2020-12-31,102038.0,3461.0,246752.0,102038.0,0.0,0.0
54.0,West Virginia,1792147.0,2020-12-31,44885.0,1338.0,85334.0,44885.0,0.0,0.0
55.0,Wisconsin,5822434.0,2020-12-31,47157.0,5242.0,520438.0,47157.0,0.0,0.0
56.0,Wyoming,578759.0,2020-12-31,7472.0,438.0,44409.0,7472.0,0.0,0.0
1.0,Alabama,4903185.0,2021-01-01,20354.0,4872.0,365747.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-01-01,13772.0,206.0,47019.0,13772.0,0.0,0.0
5.0,Arkansas,3017804.0,2021-01-01,4000.0,3711.0,229442.0,4000.0,0.0,0.0
8.0,Colorado,5758736.0,2021-01-01,104086.0,4873.0,337161.0,104086.0,0.0,0.0
9.0,Connecticut,3565287.0,2021-01-01,54727.0,5995.0,185708.0,54727.0,0.0,0.0
10.0,Delaware,973764.0,2021-01-01,13701.0,1065.0,58064.0,13701.0,0.0,0.0
12.0,Florida,21477737.0,2021-01-01,249669.0,21673.0,1323315.0,249669.0,0.0,0.0
13.0,Georgia,10617423.0,2021-01-01,76742.0,10958.0,677589.0,76742.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-01-01,25000.0,289.0,22397.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-01-01,15780.0,1436.0,141077.0,15780.0,0.0,0.0
18.0,Indiana,6732219.0,2021-01-01,75842.0,9468.0,517773.0,75842.0,0.0,0.0
21.0,Kentucky,4467673.0,2021-01-01,34376.0,2623.0,265261.0,34376.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-01-01,45289.0,7488.0,315275.0,45289.0,0.0,0.0
23.0,Maine,1344212.0,2021-01-01,30877.0,352.0,24902.0,30877.0,0.0,0.0
24.0,Maryland,6045680.0,2021-01-01,54060.0,5942.0,280219.0,54060.0,0.0,0.0
25.0,Massachusetts,6892503.0,2021-01-01,78643.0,12421.0,373947.0,78643.0,0.0,0.0
26.0,Michigan,9986857.0,2021-01-01,113167.0,12889.0,507351.0,113167.0,0.0,0.0
27.0,Minnesota,5639632.0,2021-01-01,44638.0,5382.0,415302.0,44638.0,0.0,0.0
